Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
NVT|CA|NORTEC MINL CORP|NVT.V|0.00|0.00|0.00|0.0|0.0|0.03|0.03|0.02|0.00|440.00|946.00|0.03|0.03|0.04|0.00|0.00|0.01|0.00|-||0.03|   ||3.28|"109|313|374.00"|0.00|"101|289.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/15/2014|10/15/2014|-|0.00| ||0.00||
NVV|CA|NORVISTA CAPITAL|NVV.V|0.05|2.95|0.00|6.67|0.01|0.16|0.18|0.16|"8|500.00"|61.00|1.00|0.15|0.15|0.19|0.16|0.16|0.04|0.16|-||0.17|   ||10.52|"70|140|501.00"|"8|500.00"|"53|037.98"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/23/2007|02/23/2007|-|1.00|Þ||0.00||
NVX|CA|NV GOLD CORP|NVX.V|-0.03|0.00|0.00|9.26|0.025|0.29|0.30|0.29|"2|000.00"|16.00|1.00|0.27|0.40|0.47|0.29|0.29|0.07|0.29|-||0.29|   ||18.79|"64|803|937.00"|"25|300.00"|"96|415.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/25/2016|05/25/2016|-|5.00|Þ||0.01||
NVY|CA|NAVY RSURCS CORP|NVY.V|-0.04|0.00|0.00|0.0|0.0|0.62|0.69|0.62|0.00|10.00|1.00|0.62|0.58|0.70|0.00|0.00|0.12|0.00|-||0.66|   ||22.44|"36|185|880.00"|0.00|"13|923.28"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
NW.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
NWE.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
NWN|US|NRTHWST NTURL HL|NWN|2.06|21.33|4.38|-0.5243|-0.23|43.64|43.64|43.20|0.00|2.00|3.00|43.87|34.93|77.26|44.28|43.45|42.33|43.87|-|0.38|43.42|NYQ||"1|342.88"|"30|568|578.00"|"298|116.00"|"190|610.81"|"42|808.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.92|11/13/2020|10/29/2020|-|"3|982.00"|þ||0.83||
NWX|CA|NEWPORT EXPLRTN|NWX.V|0.06|9.17|23.08|-0.0|-0.0|0.52|0.54|0.52|"1|500.00"|10.00|17.00|0.52|0.28|0.53|0.54|0.52|0.25|0.52|-||0.53|   ||54.90|"105|579|874.00"|"121|064.00"|"44|629.99"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.12|12/11/2020|11/25/2020|-|39.00|þ||0.02||
NX|US|QUANEX BUILDING|NX|0.22|118.59|1.24|2.2516|0.58|26.34|30.86|22.50|0.00|1.00|1.00|25.76|18.06|25.96|26.55|25.69|7.90|25.89|-|0.53|26.68|NYQ||845.66|"37|319|766.00"|"138|234.00"|"161|710.26"|"14|410.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.32|12/30/2020|12/15/2020|-|"1|334.00"|þ||0.86||
NXG|CA|NEXGENRX|NXG.V|0.02|13.86|0.00|0.0|0.0|0.24|0.26|0.23|0.00|94.00|50.00|0.24|0.13|0.26|0.00|0.00|0.14|0.00|-||0.24|   ||16.78|"69|919|216.00"|0.00|"18|848.26"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
NXN.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
NXO|CA|NEXOPTIC TCHNLGY|NXO.V|-0.38|0.00|0.00|-3.3|-0.015|0.44|0.44|0.43|"1|500.00"|7.00|25.00|0.46|1.36|1.53|0.46|0.44|0.17|0.45|-||0.44|   ||68.49|"147|296|150.00"|"231|117.00"|"377|387.61"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/16/2015|04/16/2015|-|120.00|þ||0.02||
NXS|CA|NEXUS GOLD CORP|NXS.V|-0.06|0.00|0.00|-0.0|-0.0|0.08|0.08|0.07|"14|000.00"|449.00|2.00|0.08|0.12|0.14|0.08|0.07|0.03|0.07|-||0.08|   ||18.10|"226|259|750.00"|"1|227|630.00"|"1|366|372.28"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/13/2018|04/13/2018|-|62.00|Þ||0.01||
NXT.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
NZ|CA|NEW ZEALND ENRGY|NZ.V|-0.01|0.00|0.00|-0.0|-0.0|0.01|0.01|0.01|"1|000.00"|204.00|"3|257.00"|0.01|0.01|0.01|0.01|0.01|0.01|0.01|-||0.01|   ||2.32|"232|123|459.00"|"13|000.00"|"86|210.55"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00| ||0.00||
NZN|CA|NEVADA ZINC CORP|NZN.V|0.00|0.00|0.00|-0.0|-0.0|0.13|0.14|0.12|"10|000.00"|46.00|289.00|0.13|0.13|0.16|0.14|0.13|0.03|0.14|-||0.13|   ||8.93|"74|391|128.00"|"78|692.00"|"38|189.72"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|9.00|þ||0.01||
OCN|US|OCWEN FINL CORP|OCN|0.75|36.41|0.00|1.8668|0.51|27.83|33.00|22.00|0.00|20.00|5.00|27.32|28.29|32.51|28.10|27.13|4.22|27.42|-|0.77|27.50|NYQ||237.25|"8|683|994.00"|"42|561.00"|"78|787.87"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|08/14/2020|08/14/2020|-|937.00|Þ||0.97||
OCO|CA|OROCO RESOURCE|OCO.V|0.00|778.26|0.00|1.68|0.03|1.82|1.82|1.80|"1|600.00"|34.00|12.00|1.79|1.92|2.12|1.82|1.76|0.20|1.76|-||1.81|   ||332.55|"185|782|056.00"|"57|044.00"|"205|466.76"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|54.00|Þ||0.06||
OEC|CA|ORACLE ENERGY|OEC.V|0.01|0.00|0.00|0.0|0.0|0.01|0.01|0.01|0.00|5.00|6.00|0.01|0.03|0.04|0.00|0.00|0.01|0.00|-||0.01|   ||1.01|"67|322|600.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/27/2017|12/27/2017|-|0.00| ||0.00||
OEE|CA|MEMEX INC|OEE.V|-0.01|0.00|0.00|25.0|0.005|0.03|0.03|0.03|"3|000.00"|"1|134.00"|"1|661.00"|0.02|0.04|0.05|0.04|0.02|0.01|0.02|-||0.03|   ||2.72|"135|822|995.00"|"13|335|254.00"|"158|389.34"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|277.00|þ||0.02||
OEG|CA|ONENERGY INC|OEG.V|0.00|0.00|0.00|0.0|0.0|0.06|0.00|0.00|0.00|0.00|0.00|0.06|0.02|0.06|0.00|0.00|0.04|0.00|-||0.00|   ||1.38|"23|975|000.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/28/2015|05/28/2015|-|0.00| ||0.00||
OGI|CA|ORGANIGRAM HLDG|OGI.TO|-0.92|0.00|0.00|-11.84|-0.27|2.01|2.02|2.00|100.00|463.00|621.00|2.28|3.39|4.74|2.12|1.93|1.35|2.00|-||2.01|TOR||529.16|"232|088|219.00"|"4|565|891.00"|"1|117|924.01"|"125|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|08/25/2014|08/25/2014|-|"4|078.00"|Þ||0.19||
OGO|CA|ORGANTO FOODS IN|OGO.V|-0.02|0.00|0.00|1.79|0.005|0.28|0.28|0.28|"9|000.00"|22.00|101.00|0.28|0.30|0.33|0.29|0.27|0.02|0.28|-||0.28|   ||65.26|"237|303|501.00"|"241|520.00"|"230|481.20"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/26/2013|02/26/2013|-|31.00|Þ||0.02||
