Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
CCE|CA|COMMERCE RESOURC|CCE.V|-0.03|0.00|0.00|1.75|0.005|0.29|0.30|0.29|"8|500.00"|92.00|11.00|0.28|0.27|0.38|0.30|0.28|0.10|0.29|-||0.29|   ||14.50|"50|890|293.00"|"67|001.00"|"55|439.06"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/15/2019|08/15/2019|-|27.00|þ||0.02||
CCK|US|CROWN HLDGS|CCK|3.83|26.13|0.00|-1.2595|-1.26|98.78|101.00|98.10|0.00|1.00|1.00|100.04|58.43|101.40|99.99|98.40|42.97|99.76|-|0.31|99.55|NYQ||"13|481.65"|"184|928|789.00"|"644|229.00"|"800|148.47"|"99|284.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|11/20/2000|11/02/2000|-|"9|143.00"|þ||1.59||
CD|CA|CANTEX MINE DEV|CD.V|-0.06|0.00|0.00|-3.33|-0.03|0.87|0.91|0.88|"3|000.00"|18.00|5.00|0.90|1.30|1.76|0.89|0.87|0.46|0.89|-||0.90|   ||45.41|"50|877|700.00"|"15|420.00"|"43|559.79"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/13/2018|06/13/2018|-|6.00|þ||0.02||
CDA|CA|CANUC RES CORP|CDA.V|-0.03|0.00|0.00|-0.0|-0.0|0.23|0.23|0.22|"50|000.00"|85.00|80.00|0.23|0.22|0.26|0.23|0.22|0.04|0.23|-||0.23|   ||20.47|"89|011|150.00"|"223|500.00"|"116|960.11"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/03/2015|09/03/2015|-|15.00|Þ||0.01||
CDB|CA|CORDOBA MINERALS|CDB.V|-0.05|0.00|0.00|-6.25|-0.005|0.07|0.08|0.07|"15|000.00"|14.00|160.00|0.08|0.09|0.14|0.08|0.07|0.04|0.08|-||0.08|   ||76.74|"959|244|498.00"|"55|000.00"|"210|859.99"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|05/29/2020|-|4.00|þ||0.01||
CDC|CA|CADILLAC VENTURS|CDC.V|-0.17|0.00|0.00|-0.0|-0.0|0.03|0.03|0.02|"21|000.00"|100.00|545.00|0.03|0.04|0.05|0.03|0.03|0.01|0.03|-||0.03|   ||2.51|"100|421|266.00"|"31|000.00"|"45|193.02"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/13/2015|02/13/2015|-|2.00| ||0.00||
CDG|CA|CANDNTE GLD CORP|CDG.V|0.00|0.00|0.00|-0.0|-0.0|0.06|0.07|0.06|"4|000.00"|183.00|6.00|0.06|0.10|0.10|0.06|0.06|0.01|0.06|-||0.06|   ||6.42|"110|206|923.00"|"13|000.00"|"82|325.17"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|3.00| ||0.00||
CDN|CA|CDN MVRK CAP ORD|CDN.CD|-0.46|0.00|0.00|18.75|0.045|0.28|0.27|0.23|"4|500.00"|7.00|16.00|0.24|0.35|0.50|0.28|0.22|0.15|0.22|-||0.25|   ||1.97|"8|221|215.00"|"6|600.00"|"8|417.25"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|11/04/2020|11/04/2020|-|3.00|Þ||0.06||
CDU|CA|CARDERO RESOURCE|CDU.V|-0.01|0.00|0.00|-10.0|-0.005|0.04|0.05|0.04|"1|000.00"|28.00|58.00|0.05|0.05|0.07|0.04|0.04|0.02|0.04|-||0.05|   ||3.70|"73|939|213.00"|"1|100.00"|"25|323.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/21/2015|10/21/2015|-|2.00|þ||0.00||
CE|US|CELANESE|CE|4.89|28.01|1.81|1.2848|1.76|138.75|0.00|0.00|0.00|0.00|0.00|136.99|87.39|140.09|139.03|135.91|52.70|136.99|-|0.32|0.00|NYQ||"16|013.45"|"169|038|939.00"|"834|371.00"|"812|818.64"|"292|319.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.48|11/10/2020|10/26/2020|-|"10|837.00"|Þ||3.12||
