Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
GAL|CA|GALANTAS GOLD CO|GAL.V|-0.10|0.00|0.00|0.0|0.0|0.21|0.24|0.21|0.00|16.00|20.00|0.21|0.35|0.45|0.00|0.00|0.10|0.00|-||0.23|   ||7.12|"33|121|472.00"|0.00|"7|027.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/17/2020|04/17/2020|-|0.00| ||0.00||
GAME|CA|ENGINE MEDIA ORD|GAME.V|-27.23|0.00|0.00|0.4|0.04|10.00|10.50|9.75|300.00|30.00|3.00|9.96|12.15|18.00|10.00|9.75|5.85|9.99|-||10.13|   ||78.65|"7|896|634.00"|"27|206.00"|"21|595.31"|"9|200.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/13/2020|08/13/2020|-|40.00|Þ||0.25||
GB|CA|GINGER BEEF|GB.V|0.05|4.42|0.00|0.0|0.0|0.20|0.24|0.18|0.00|5.00|14.00|0.20|0.16|0.24|0.00|0.00|0.09|0.00|-||0.21|   ||2.74|"13|361|997.00"|0.00|667.06|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/26/2010|11/09/2010|-|0.00| ||0.00||
GBE|CA|LIFESTYLE GLOBAL|GBE.V|0.00|0.00|0.00|-0.0|-0.0|0.02|0.03|0.02|"5|000.00"|154.00|186.00|0.02|0.01|0.03|0.02|0.02|0.01|0.02|-||0.02|   ||0.72|"36|250|000.00"|"14|000.00"|"18|177.52"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00| ||0.00||
GBL|US|GAMCO INVESTORS|GBL|2.37|7.52|0.45|0.6742|0.12|17.92|22.99|17.76|0.00|3.00|1.00|17.80|10.92|19.43|18.18|17.84|8.51|17.91|-|0.00|20.38|NYQ||488.72|"16|532|644.00"|"12|713.00"|"23|301.32"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.08|12/29/2020|12/14/2020|-|197.00|þ||0.34||
GBR|CA|GREAT BEAR RESRC|GBR.V|-0.10|0.00|0.00|-3.24|-0.49|14.62|14.75|14.61|100.00|12.00|2.00|15.11|16.15|19.83|15.20|14.20|3.68|15.12|-||14.68|   ||800.77|"52|996|358.00"|"114|011.00"|"91|529.41"|"5|000.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/05/2020|05/05/2020|-|512.00|þ||1.00||
GCN|CA|GOLDCLIFF RESOUR|GCN.V|-0.03|0.00|0.00|-0.0|-0.0|0.12|0.12|0.12|"3|000.00"|88.00|33.00|0.12|0.11|0.18|0.12|0.12|0.07|0.12|-||0.12|   ||6.83|"56|909|318.00"|"33|000.00"|"109|629.32"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/22/2016|08/22/2016|-|4.00| ||0.00||
GCR|CA|**SEE<EFF.V>|GCR.V|0.00|0.00|0.00|0.0|0.0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-||0.00|   ||||0.00||0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
GCX|CA|GRANITE CREEK|GCX.V|-0.03|0.00|0.00|2.33|0.005|0.22|0.22|0.21|"12|000.00"|12.00|200.00|0.21|0.21|0.23|0.23|0.21|0.03|0.23|-||0.21|   ||20.80|"96|736|819.00"|"110|160.00"|"93|903.96"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/31/2017|10/31/2017|-|23.00|Þ||0.02||
GDM|CA|GOLDSTAR MINERAL|GDM.V|-0.01|0.00|0.00|-3.23|-0.005|0.15|0.17|0.15|"2|500.00"|60.00|75.00|0.15|0.20|0.30|0.15|0.15|0.10|0.15|-||0.16|   ||3.55|"22|212|598.00"|"10|100.00"|"11|687.06"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/31/2020|12/31/2020|-|4.00|þ||0.00||
GDX|CA|GOLDEX RESOURCES|GDX.V|-0.02|0.00|0.00|-0.0|-0.0|0.08|0.09|0.08|"19|000.00"|34.00|48.00|0.08|0.06|0.12|0.08|0.08|0.06|0.08|-||0.08|   ||1.26|"15|777|036.00"|"77|360.00"|"44|619.81"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/08/2016|02/08/2016|-|4.00| ||0.00||
GEL|US|GENESIS ENERGY|GEL|-3.13|0.00|9.08|1.9667|0.13|6.74|7.27|6.75|0.00|1.00|3.00|6.61|19.10|21.68|6.86|6.66|2.58|6.69|-|0.87|7.01|NYQ||809.98|"122|539|221.00"|"1|075|277.00"|"1|062|905.59"|"296|967.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.60|11/13/2020|10/29/2020|-|"4|650.00"|Þ||0.20||
GEM|US|GS ACT EMR ETF|GEM|0.00|0.00|1.22|0.7427|0.295|40.02|0.00|0.00|0.00|0.00|0.00|39.72|17.01|40.11|40.03|39.75|23.10|39.80|-|0.85|0.00|   ||||"101|982.00"|"213|986.53"|"12|849.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.48|12/31/2020|12/24/2020|-|503.00|þ||0.28||
GER|CA|GLEN EAGLE RESRS|GER.V|-0.01|0.00|0.00|-0.0|-0.0|0.07|0.07|0.06|"1|000.00"|42.00|589.00|0.07|0.08|0.14|0.07|0.07|0.06|0.07|-||0.06|   ||6.19|"95|218|743.00"|"16|000.00"|"46|491.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/17/2006|05/17/2006|-|2.00| ||0.00||
GFG|CA|GFG RESOURCES IN|GFG.V|-0.01|0.00|0.00|-0.0|-0.0|0.16|0.17|0.15|500.00|122.00|150.00|0.16|0.24|0.32|0.16|0.16|0.07|0.16|-||0.16|   ||21.21|"132|574|481.00"|"26|000.00"|"112|969.00"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/28/2014|11/28/2014|-|7.00| ||0.00||
GG|CA|GLANE GOLD LTD|GG.V|-0.02|0.00|0.00|-3.45|-0.01|0.28|0.28|0.28|"1|000.00"|38.00|3.00|0.29|0.36|0.41|0.32|0.28|0.04|0.29|-||0.28|   ||74.52|"254|964|760.00"|"443|611.00"|"230|375.89"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|04/06/2016|04/06/2016|-|103.00|þ||0.04||
GGC|CA|GENERIC GOLD CRP|GGC.CD|-0.06|0.00|0.00|3.8961|0.015|0.40|0.40|0.39|"5|000.00"|10.00|30.00|0.39|0.59|0.61|0.40|0.39|0.02|0.39|-||0.39|   ||14.00|"62|472|443.00"|"81|000.00"|"74|990.10"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|10.00|Þ||0.02||
GGG|CA|G6 MATERIALS ORD|GGG.V|-0.01|0.00|0.00|-4.35|-0.005|0.11|0.12|0.11|"1|500.00"|44.00|9.00|0.12|0.13|0.16|0.12|0.11|0.03|0.12|-||0.11|   ||11.23|"96|908|575.00"|"123|820.00"|"163|373.80"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/15/2014|01/15/2014|-|19.00|þ||0.01||
GGI|CA|GARIBALDI RESCS|GGI.V|-0.04|0.00|0.00|2.38|0.01|0.43|0.43|0.42|500.00|32.00|20.00|0.42|0.62|0.99|0.43|0.42|0.37|0.43|-||0.43|   ||51.05|"121|549|075.00"|"10|209.00"|"137|359.71"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/05/2001|10/05/2001|-|14.00|Þ||0.01||
GGL|CA|GGL RESOURCES CO|GGL.V|-0.03|0.00|0.00|-9.86|-0.035|0.32|0.34|0.32|"4|500.00"|40.00|4.00|0.35|0.42|0.45|0.33|0.32|0.03|0.33|-||0.33|   ||15.96|"44|946|190.00"|"14|660.00"|"30|136.55"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|09/21/2017|09/21/2017|-|6.00|þ||0.01||
GGX|CA|GGX GOLD CORP|GGX.V|-0.01|0.00|0.00|-12.5|-0.02|0.14|0.15|0.14|"2|000.00"|34.00|43.00|0.16|0.25|0.30|0.15|0.14|0.05|0.15|-||0.15|   ||4.89|"30|566|767.00"|"18|000.00"|"26|333.35"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/14/2019|06/14/2019|-|3.00|þ||0.01||
GIT|CA|GITENNES EXPL|GIT.V|-0.06|0.00|0.00|-5.88|-0.005|0.08|0.09|0.08|"1|000.00"|25.00|101.00|0.09|0.15|0.20|0.08|0.08|0.05|0.08|-||0.08|   ||2.82|"33|144|434.00"|"1|450.00"|"44|030.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/15/2020|07/15/2020|-|2.00|þ||0.00||
GLB|CA|GOLDBANK MNG CP|GLB.V|-0.02|0.00|0.00|0.0|0.0|0.16|0.16|0.11|0.00|151.00|18.00|0.16|0.09|0.17|0.00|0.00|0.09|0.00|-||0.14|   ||13.11|"81|922|655.00"|0.00|"1|451.05"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/07/2012|03/07/2012|-|0.00| ||0.00||
GLD|CA|GOLDON RESOURCES|GLD.V|-0.04|0.00|0.00|2.22|0.02|0.92|0.95|0.88|500.00|19.00|16.00|0.90|0.94|1.14|0.95|0.89|0.20|0.95|-||0.92|   ||18.83|"20|920|565.00"|"63|320.00"|"72|553.99"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/18/2015|11/18/2015|-|36.00|Þ||0.06||
GLW|CA|GALWAY GOLD INC|GLW.V|0.00|0.00|0.00|-11.76|-0.02|0.15|0.17|0.15|500.00|54.00|8.00|0.17|0.30|0.39|0.15|0.15|0.09|0.15|-||0.16|   ||―|"73|141|679.00"|875.00|"10|236.03"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/20/2018|07/20/2018|-|2.00|þ||0.00||
GMA|CA|GEOMEGA RESOURCE|GMA.V|-0.02|0.00|0.00|5.63|0.02|0.38|0.38|0.37|"1|000.00"|38.00|7.00|0.35|0.32|0.41|0.39|0.36|0.09|0.38|-||0.37|   ||42.67|"120|206|799.00"|"326|763.00"|"197|369.53"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/15/2017|05/08/2017|-|86.00|Þ||0.03||
GMN|CA|GOBIMIN|GMN.V|-0.06|0.00|0.00|0.0|0.0|0.27|0.38|0.27|0.00|8.00|18.00|0.27|0.15|0.35|0.00|0.00|0.20|0.00|-||0.32|   ||13.39|"49|194|982.00"|0.00|444.25|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/21/2019|05/21/2019|-|0.00| ||0.00||
GMV|CA|GMV MINERALS INC|GMV.V|-0.02|0.00|0.00|4.55|0.01|0.23|0.23|0.21|"1|500.00"|38.00|10.00|0.22|0.27|0.35|0.23|0.23|0.07|0.23|-||0.22|   ||12.94|"58|801|206.00"|"4|500.00"|"40|928.74"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|06/30/2014|06/30/2014|-|2.00|Þ||0.01||
